site_id,mmwr_week,time,year,day_num,amblyomma_americanum,mean_temp,min_temp,max_temp,mean_var_temp,mean_rh_pct,min_rh_pct,max_rh_pct,mean_var_rh,sum_precip_mm,precip_type
BLAN,4,NA,2016,NA,NA,-1.6266203703703703,-16.9151,5.6237,0.04062430555555555,NA,NA,NA,NA,0,SECPRE
BLAN,5,NA,2016,NA,NA,1.3511125,-5.9567,31.8813,0.434175,NA,NA,NA,NA,0,SECPRE
BLAN,6,NA,2016,NA,NA,-1.4796875000000003,-7.5681,8.6783,2.5e-5,NA,NA,NA,NA,0,SECPRE
BLAN,7,NA,2016,NA,NA,1.1882037141894168,-6.7332,19.2758,0.03907628833838894,NA,NA,NA,NA,0,SECPRE
BLAN,8,NA,2016,NA,NA,3.1292209566052227,-3.6238,14.0074,0.041320737415809994,NA,NA,NA,NA,0,SECPRE
BLAN,9,NA,2016,NA,NA,5.3904555555555556,-3.8839,20.6975,7.777777777777778e-5,NA,NA,NA,NA,0,SECPRE
BLAN,10,NA,2016,NA,NA,13.922659201388889,-3.7304,27.6512,0.03424097222222222,NA,NA,NA,NA,5.998,SECPRE
BLAN,12,NA,2016,NA,NA,1.5613666666666666,-3.5668,5.3338,0,52.78819444444444,22.42,101.79,3.130763888888889,0,SECPRE
BLAN,13,NA,2016,NA,NA,13.38116,6.7577,28.2764,0,63.76504658385093,22.22,102,4.8050116459627334,0,SECPRE
BLAN,14,NA,2016,NA,NA,5.26215,1.4488,10.9752,3.7500000000000003e-5,58.61452380952381,20.96,101.31,8.751815476190476,0,SECPRE
BLAN,15,NA,2016,NA,NA,4.32735,-4.6404,17.8924,0,60.41955357142857,21.26,101.92,7.2802678571428565,0,SECPRE
BLAN,16,NA,2016,NA,NA,14.576663333333332,6.8871,21.7849,3.3333333333333335e-5,68.12243034447822,14.16,102,7.068388424518743,0,SECPRE
BLAN,18,NA,2016,NA,NA,13.0939375,10.1293,16.9001,0,90.35491140919252,1,102,28.95047235872437,0,SECPRE
BLAN,19,NA,2016,NA,NA,12.991133333333334,6.2457,19.9519,0,32.094,26.6,42.09,2.076,0,SECPRE
BLAN,21,NA,2016,NA,NA,23.761725,20.0327,26.8883,0,NA,NA,NA,NA,0,SECPRE
BLAN,22,NA,2016,NA,NA,23.033908333333333,16.6224,27.5729,0,NA,NA,NA,NA,0,SECPRE
BLAN,24,NA,2016,NA,NA,22.096466666666668,18.8776,24.9265,0,NA,NA,NA,NA,0,SECPRE
BLAN,25,NA,2016,NA,NA,19.41635,13.9088,23.8467,0,NA,NA,NA,NA,0,SECPRE
BLAN,27,NA,2016,NA,NA,21.075499999999998,19.0875,27.5433,0,NA,NA,NA,NA,0,SECPRE
BLAN,28,NA,2016,NA,NA,22.130475,20.4441,26.4585,0,NA,NA,NA,NA,0,SECPRE
BLAN,30,NA,2016,NA,NA,25.689916666666665,20.7134,32.8772,0,NA,NA,NA,NA,0,SECPRE
BLAN,31,NA,2016,NA,NA,24.3075,20.3653,27.6048,0,NA,NA,NA,NA,0,SECPRE
BLAN,33,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,SECPRE
BLAN,34,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,SECPRE
BLAN,36,NA,2016,NA,NA,25.267241346153845,19.9283,33.2214,0.0018179945054945025,NA,NA,NA,NA,0,SECPRE
BLAN,37,NA,2016,NA,NA,20.589675,15.0055,27.3164,0,NA,NA,NA,NA,0,SECPRE
BLAN,39,NA,2016,NA,NA,15.648466666666666,11.7956,17.7554,0,NA,NA,NA,NA,0,SECPRE
BLAN,40,NA,2016,NA,NA,14.950842857142858,9.8339,20.6532,0,NA,NA,NA,NA,0,SECPRE
BLAN,42,NA,2016,NA,NA,17.155646666666666,9.1475,26.4995,0,NA,NA,NA,NA,0,SECPRE
BLAN,43,NA,2016,NA,NA,8.990566666666666,0.2577,23.8569,6.166666666666667e-4,NA,NA,NA,NA,0,SECPRE
BLAN,44,NA,2016,NA,NA,13.462691666666668,9.4279,18.9505,0,NA,NA,NA,NA,0,SECPRE
BLAN,45,NA,2016,NA,NA,5.033024999999999,-1.8933,14.0468,0,NA,NA,NA,NA,0,SECPRE
BLAN,46,NA,2016,NA,NA,4.037725,-4.3368,12.5877,0,74.97966517857142,32.39,100.76,4.918266369047619,0.5,SECPRE
BLAN,47,NA,2016,NA,NA,-0.20695000000000013,-7.4776,3.9385,0,64.01372023809523,23.17,100.45,4.109672619047619,0,SECPRE
BLAN,48,NA,2016,NA,NA,5.1921333333333335,4.5392,6.4337,0,74.31092422779923,33.82,100.94,3.761372265122265,26.994,SECPRE
BLAN,49,NA,2016,NA,NA,4.027783333333334,-0.5279,9.2117,0,74.02127540813774,27.25,100.73,5.6772614135676776,28.491,SECPRE
BLAN,50,NA,2016,NA,NA,0.1867374999999999,-7.3824,7.8079,0,69.31181547619047,24.07,100.36,4.003154761904762,2.5,SECPRE
BLAN,51,NA,2016,NA,NA,3.127125,-2.5478,8.705,1.6666666666666667e-5,76.0228869047619,25.24,100.46,4.740505952380952,8.498000000000001,SECPRE
BLAN,52,NA,2016,NA,NA,4.80252,0.0658,8.855,0,72.49107142857143,25.64,100.47,7.446755952380952,2.5,SECPRE
BLAN,1,NA,2017,NA,NA,-1.9385662499999998,-13.6529,5.4929,0.016884583333333335,73.73141280578682,26.21,100.82,4.091725223879638,30.991,SECPRE
BLAN,2,NA,2017,NA,NA,-1.4651750000000003,-10.9317,8.6467,8.333333333333334e-6,68.62824404761905,32.77,100.4,4.011011904761904,7,SECPRE
BLAN,3,NA,2017,NA,NA,3.835825,0.7706,10.2105,0,84.057507021865,43.6,100.39,2.1864431553020482,6,SECPRE
BLAN,4,NA,2017,NA,NA,3.5476916666666667,-0.1489,8.4402,0,74.91344043957295,26.02,100.35,2.058351316603196,45.487,SECPRE
BLAN,5,NA,2017,NA,NA,1.2551933333333332,-7.6639,9.2057,3e-5,61.937017857142855,15.27,99.13,7.569,0,SECPRE
BLAN,6,NA,2017,NA,NA,9.8419375,-1.067,19.6558,0,59.26770833333333,25.21,99.92,9.611458333333333,9.498,SECPRE
BLAN,7,NA,2017,NA,NA,2.3933666666666666,-3.1733,8.6419,0,65.50863095238095,19.27,100.15,3.855029761904762,5.4990000000000006,SECPRE
BLAN,8,NA,2017,NA,NA,10.880075,5.7567,12.78,0,66.95360119047619,30.13,100.46,4.8011904761904765,1,SECPRE
BLAN,9,NA,2017,NA,NA,8.359019047619048,-2.3895,19.0526,4.2857142857142856e-5,58.73169642857143,19.19,100.44,5.980386904761905,5.9990000000000006,SECPRE
BLAN,10,NA,2017,NA,NA,6.3458,4.7419,9.3966,0,59.35008928571429,14.15,99.93,6.988839285714286,9,SECPRE
BLAN,11,NA,2017,NA,NA,-3.4242999999999997,-5.6515,0.9534,2.5e-5,61.828541666666666,20.08,98.56,5.029910714285714,19.996000000000002,SECPRE
BLAN,12,NA,2017,NA,NA,7.648025,-0.9398,17.2402,0,62.06684523809523,15.98,99.84,5.664136904761905,8.999,SECPRE
BLAN,14,NA,2017,NA,NA,11.666466666666667,4.7245,17.0942,0,65.23636904761905,17.38,100.28,5.681904761904762,12.498,SECPRE
BLAN,15,NA,2017,NA,NA,NA,NA,NA,NA,67.13867063492063,17.4,100.27,8.703878968253969,0.5,SECPRE
BLAN,17,NA,2017,NA,NA,16.203854166666666,7.6551,22.8602,0,83.68297510079547,40.39,99.4,3.3618993135011443,22.634,SECPRE
BLAN,18,NA,2017,NA,NA,14.490816666666666,7.4333,16.3891,0,78.41593718338399,27.79,99.56,5.965614868287741,71.908,SECPRE
BLAN,20,NA,2017,NA,NA,17.6415875,12.8163,19.6849,0,75.81657738095238,23.97,99.89,11.509945887445888,23.131,SECPRE
BLAN,21,NA,2017,NA,NA,13.753005555555555,12.4038,14.7293,0,89.19852238187345,50.82,99.45,4.85295765404808,53.312,SECPRE
BLAN,23,NA,2017,NA,NA,14.50555,11.3136,16.5033,0,83.94233409321176,35.85,99.25,8.715654761904762,5.03,SECPRE
BLAN,24,NA,2017,NA,NA,23.264689999999998,19.2955,26.8213,0,84.89117527862209,41.48,99.5,5.685790273556231,3.018,SECPRE
BLAN,26,NA,2017,NA,NA,20.861534226190475,8.901,29.9649,0.09256994047619048,76.85327380952381,31.87,99.49,8.560238095238095,3.017,SECPRE
BLAN,27,NA,2017,NA,NA,21.767666369047618,16.3513,29.9421,0.07285535714285714,86.09384746858832,32.6,99.49,5.3285894440924935,76.435,SECPRE
BLAN,29,NA,2017,NA,NA,22.759217857142858,15.1647,30.2407,0.10177916666666667,84.61767616514692,42.6,99.36,5.145894334684228,28.662,SECPRE
BLAN,30,NA,2017,NA,NA,20.991793452380954,12.7534,28.879,0.04852708333333333,88.78610503208375,47.57,99.55,4.355528073286052,75.931,SECPRE
BLAN,32,NA,2017,NA,NA,18.791458333333335,10.8062,26.0157,0.04368690476190476,88.18194845491388,36.06,99.23,3.925477364272123,67.888,SECPRE
BLAN,33,NA,2017,NA,NA,21.255244345238093,14.342,28.1064,0.043131249999999996,89.30249169435216,43.59,99.53,3.4649723145071984,16.092,SECPRE
BLAN,35,NA,2017,NA,NA,16.54354880952381,10.4612,26.0172,0.03654613095238095,88.71112601317122,47.08,99.63,3.1756304457953393,15.593,SECPRE
BLAN,37,NA,2017,NA,NA,16.00861369047619,4.6956,25.1223,0.05379166666666666,87.58827689728373,50.12,99.66,3.5386028730641192,5.532,SECPRE
BLAN,38,NA,2017,NA,NA,18.64110721040189,12.7541,26.8787,0.05077724586288416,85.40217301409731,40.2,99.61,3.068116567577701,0,SECPRE
BLAN,39,NA,2017,NA,NA,20.58518888888889,17.1132,24.2521,7.777777777777778e-5,80.20211309523809,29.33,99.63,3.6871130952380953,0,SECPRE
BLAN,41,NA,2017,NA,NA,19.04838482142857,13.0358,28.233,0.02743035714285714,92.1020716793125,50.13,99.56,1.2553837016688854,43.751999999999995,SECPRE
BLAN,42,NA,2017,NA,NA,11.83475625,1.2854,24.9215,0.08861845238095238,79.38011904761905,26.44,99.77,3.739880952380952,1.509,SECPRE
BLAN,43,NA,2017,NA,NA,12.27455238095238,-0.6726,23.0649,0.09771815476190476,77.8912848277609,23.1,99.68,3.809516210739615,10.561,SECPRE
BLAN,44,NA,2017,NA,NA,9.636321726190477,0.3221,22.7045,0.06976607142857143,82.3127435064935,27.38,99.61,3.020435606060606,75.931,SECPRE
BLAN,45,NA,2017,NA,NA,6.222311904761905,-8.8123,22.1877,0.042360714285714286,86.61311904761905,29.47,99.82,2.1040059523809522,28.665,SECPRE
BLAN,46,NA,2017,NA,NA,4.375480357142857,-4.9044,15.701,0.09093690476190476,76.63306547619048,33.06,99.56,3.3214285714285716,2.5149999999999997,SECPRE
BLAN,47,NA,2017,NA,NA,4.394526190476191,-6.6341,16.9572,0.13579821428571429,68.56473214285714,20.44,99.54,4.153392857142857,0,SECPRE
BLAN,48,NA,2017,NA,NA,5.1909407738095235,-4.8322,19.0248,0.17195892857142858,71.28502976190477,27.41,99.58,4.496696428571429,0,SECPRE
BLAN,49,NA,2017,NA,NA,3.5011244047619043,-4.5771,13.8021,0.08114434523809523,74.83761904761904,29.22,99.44,4.735416666666667,3.018,SECPRE
BLAN,50,NA,2017,NA,NA,-0.5220494047619048,-8.0751,9.717,0.07723184523809525,65.87127976190476,29.26,98.82,3.8441071428571427,1.509,SECPRE
BLAN,51,NA,2017,NA,NA,3.870171507936508,-7.7164,15.5844,0.11355180555555555,76.0862261904762,27.23,99.4,3.818073412698413,7.544,SECPRE
BLAN,52,NA,2017,NA,NA,-3.531329464285714,-13.7935,7.8569,0.06223422619047619,67.82151785714285,28.99,98.93,4.409494047619048,0.503,SECPRE
BLAN,1,NA,2018,NA,NA,-6.9689289062499995,-17.6694,8.8949,0.062040364583333334,66.37703125,28.03,98.71,2.5800710227272727,15.37,SECPRE
BLAN,2,NA,2018,NA,NA,0.9170562499999996,-19.5713,20.4962,0.1677672619047619,73.3364880952381,22.41,99.63,3.2769940476190476,43.75,SECPRE
BLAN,3,NA,2018,NA,NA,-3.6292886904761903,-14.5591,16.1396,0.12199821428571428,66.17952380952381,15.11,97.36,5.855684523809524,0,SECPRE
BLAN,4,NA,2018,NA,NA,4.336128273809524,-8.9363,18.4461,0.1680095238095238,69.60485119047618,33.74,99.58,3.6761904761904765,11.063,SECPRE
BLAN,5,NA,2018,NA,NA,0.6835747023809524,-13.0226,13.5047,0.07159880952380952,68.34247023809525,26.47,99.25,2.210982142857143,8.551,SECPRE
BLAN,6,NA,2018,NA,NA,-0.17296279761904762,-7.8114,8.4995,0.055196130952380955,73.01438729296066,33.62,99.38,2.92773033126294,22.129,SECPRE
BLAN,7,NA,2018,NA,NA,5.7820857142857145,-8.3623,26.3235,0.14935535714285714,79.33503698074975,31.23,99.59,3.193042806484296,16.599,SECPRE
BLAN,8,NA,2018,NA,NA,9.153060119047618,-3.0598,28.9261,0.12049464285714286,80.62056150793651,35.86,99.5,2.7075119047619047,15.591999999999999,SECPRE
BLAN,9,NA,2018,NA,NA,6.595767261904761,-4.3267,18.737,0.07207559523809524,70.89153273809524,18.2,99.27,2.409479166666667,8.551,SECPRE
BLAN,10,NA,2018,NA,NA,1.4714955357142858,-7.9463,11.7693,0.14554285714285714,60.85666666666667,20.43,98.65,5.971666666666667,0.503,SECPRE
BLAN,11,NA,2018,NA,NA,0.7622821428571428,-8.172,11.9425,0.1693157738095238,61.440714285714286,23.02,98.76,5.314196428571428,0,SECPRE
BLAN,12,NA,2018,NA,NA,1.7442440476190475,-6.8802,17.292,0.13303601190476191,70.15041666666666,18.14,98.5,4.861904761904762,27.662,SECPRE
BLAN,13,NA,2018,NA,NA,6.122537958494209,-7.0566,23.4505,0.10045299227799229,72.81700892857143,21.99,99.11,2.234077380952381,16.598,SECPRE
BLAN,14,NA,2018,NA,NA,8.260629464285715,-0.1201,23.1069,0.12910803571428572,62.60791666666667,19.11,98.72,3.4348809523809525,9.054,SECPRE
BLAN,15,NA,2018,NA,NA,10.253233545918368,-6.2567,31.9438,0.18357925170068026,58.867595238095234,19.71,98.62,6.461982142857143,0,SECPRE
BLAN,16,NA,2018,NA,NA,8.268375595238096,-2.8704,25.2093,0.13646339285714285,64.26009241854636,20.31,98.28,5.269794799498747,0,SECPRE
BLAN,18,NA,2018,NA,NA,16.447224503968254,1.4414,32.0637,0.17361289682539682,59.51761904761905,11.64,98.39,7.246884920634921,0,SECPRE
BLAN,19,NA,2018,NA,NA,16.129341964285715,6.6871,29.9922,0.08708630952380952,79.00975108225109,33.18,98.54,6.879142316017316,0,SECPRE
BLAN,21,NA,2018,NA,NA,20.26591782155797,14.6851,27.0535,0.06386517210144928,82.22466865079366,30.45,98.83,9.03746626984127,0,SECPRE
BLAN,22,NA,2018,NA,NA,NA,NA,NA,NA,89.79802575339883,49,98.46,4.18667961217819,0,SECPRE
BLAN,24,NA,2018,NA,NA,19.062375595238095,11.0773,26.5436,0.045065773809523806,85.94391781749702,34.88,98.5,6.324651540681027,0,SECPRE
BLAN,25,NA,2018,NA,NA,21.440520535714285,16.4126,29.8901,0.04716309523809524,92.6158178541266,58.2,98.61,2.572437759561531,0,SECPRE
BLAN,27,NA,2018,NA,NA,23.363380654761905,14.691,29.9981,0.037784821428571425,86.73313707362378,41.27,98.35,4.122119385342789,2.976,SECPRE
BLAN,28,NA,2018,NA,NA,20.47049724025974,10.2313,29.4426,0.06697316017316017,83.3949745055284,40.27,98.5,5.295617318620325,0,SECPRE
BLAN,30,NA,2018,NA,NA,21.610923809523808,14.8638,27.5834,0.030927678571428568,92.5268774907126,49.02,98.51,3.0202694191151638,126.92099999999999,SECPRE
BLAN,31,NA,2018,NA,NA,21.45265505952381,15.5745,27.0066,0.03485863095238095,91.83678983238703,51.18,98.51,2.7494881355163203,226.56900000000002,SECPRE
BLAN,33,NA,2018,NA,NA,21.575098214285713,15.9414,28.5921,0.05302648809523809,90.3735851245216,48.69,98.68,4.490592637939131,45.117000000000004,SECPRE
BLAN,34,NA,2018,NA,NA,20.060424404761907,11.5312,26.9551,0.0492625,86.97508420834484,38.44,98.74,4.3620521744803655,56.52,SECPRE
BLAN,36,NA,2018,NA,NA,22.808197023809523,15.0769,30.063,0.03782261904761904,88.58454489349893,44.07,98.7,2.928318464794364,48.587,SECPRE
BLAN,37,NA,2018,NA,NA,19.113243452380953,13.0589,24.4942,0.00998898809523809,97.71042403198653,90.01,98.87,0.10560811237373736,152.703,SECPRE
BLAN,39,NA,2018,NA,NA,16.991813988095238,12.3244,26.2723,0.027438095238095234,93.52121153126322,43.37,98.97,1.7941311069882497,168.575,SECPRE
BLAN,40,NA,2018,NA,NA,19.41503720238095,11.3246,27.9018,0.04395863095238095,86.79937618386855,46.72,98.8,2.537479241002599,0,SECPRE
BLAN,41,NA,2018,NA,NA,18.884846726190474,6.7836,27.5028,0.04349017857142857,86.06637510462095,40.94,98.68,2.8819562464208626,36.194,SECPRE
BLAN,42,NA,2018,NA,NA,11.050910714285715,0.2867,18.8275,0.05431815476190476,80.48897099797365,33.34,99,4.806190476190476,3.471,SECPRE
BLAN,43,NA,2018,NA,NA,6.814627678571429,-1.1708,18.9318,0.0566735119047619,81.70651828847481,24.37,98.98,4.081250431331953,65.446,SECPRE
BLAN,44,NA,2018,NA,NA,11.221880133859742,2.387,22.3751,0.06522016155675961,82.19828545548654,39.8,99.01,3.6768154761904763,44.62,SECPRE
BLAN,45,NA,2018,NA,NA,7.913053571428572,-1.6182,15.2449,0.04835833333333333,84.86551000065099,29.74,99.05,3.747560947824106,80.81200000000001,SECPRE
BLAN,46,NA,2018,NA,NA,2.0731505509118544,-6.3223,8.3215,0.054321802178318127,79.64025997453311,35.87,98.64,4.17203159107446,106.102,SECPRE
BLAN,47,NA,2018,NA,NA,2.208448511904762,-4.0709,16.358,0.046694345238095236,73.36838871635611,33.32,98.85,2.600161663216011,61.474000000000004,SECPRE
BLAN,48,NA,2018,NA,NA,2.415386999746707,-3.4797,15.184,0.06326401342451875,74.44014623438028,39.6,99.19,2.96285195035461,13.882000000000001,SECPRE
BLAN,49,NA,2018,NA,NA,2.0926479166666665,-8.8471,13.5125,0.06405238095238094,75.82869101244101,35.36,99.06,4.353527187902188,2.48,SECPRE
BLAN,50,NA,2018,NA,NA,-0.4031354166666667,-9.7539,9.638,0.05806488095238095,82.71846513605442,29.1,98.94,2.3770663265306125,99.15799999999999,SECPRE
BLAN,51,NA,2018,NA,NA,3.6724431547619045,-6.626,17.4292,0.06964374999999999,82.28568181818183,35.06,99.06,3.0297132034632033,87.762,SECPRE
BLAN,52,NA,2018,NA,NA,2.3178827380952383,-6.2419,10.8752,0.06676309523809523,81.53977787456446,38.75,99.21,2.6859458478513356,35.2,SECPRE
BLAN,1,NA,2019,NA,NA,6.1949497395833335,-2.7849,14.9129,0.06063671875,87.04299824682637,47.52,101.81,1.9591479512182637,23.8,SECPRE
BLAN,2,NA,2019,NA,NA,1.173746130952381,-5.9503,18.0598,0.07319166666666667,70.97279761904761,35.67,98.97,3.185267857142857,4.463,SECPRE
BLAN,3,NA,2019,NA,NA,-2.4505339285714287,-16.0844,6.0921,0.06507380952380952,84.54869047619047,45,98.11,1.5741369047619047,32.728,SECPRE
BLAN,4,NA,2019,NA,NA,-1.587747023809524,-13.9141,11.5275,0.062138095238095235,67.91874771062271,26.15,98.95,4.177591575091575,57.016999999999996,SECPRE
BLAN,5,NA,2019,NA,NA,-5.701733928571429,-18.9365,10.0422,0.11123690476190476,70.18071428571429,23.61,96.59,5.95639880952381,0.496,SECPRE
BLAN,6,NA,2019,NA,NA,4.7594883928571425,-5.3537,22.0717,0.12469642857142857,78.11511093668237,28.52,98.95,2.776175170068027,4.959,SECPRE
BLAN,7,NA,2019,NA,NA,2.2989934523809525,-10.1835,19.6444,0.09362202380952382,70.16164123376623,20.17,98.87,5.6956832611832615,60.491,SECPRE
BLAN,8,NA,2019,NA,NA,1.128138095238095,-6.8207,12.8813,0.08896636904761905,77.87949404761905,30.5,98.61,5.060654761904762,47.599000000000004,SECPRE
BLAN,9,NA,2019,NA,NA,2.835257142857143,-6.1689,17.6968,0.09341339285714285,69.04016526829027,16.81,98.78,4.596908412533413,61.482,SECPRE
BLAN,10,NA,2019,NA,NA,-0.9319315476190475,-9.794,6.6084,0.06992053571428572,71.04116704660588,27.49,97.99,4.199039387031408,9.422,SECPRE
BLAN,11,NA,2019,NA,NA,9.758530654761906,-5.9168,25.9018,0.21121964285714287,58.96050595238095,17.02,97.22,7.485476190476191,16.857,SECPRE
BLAN,12,NA,2019,NA,NA,4.1019089285714285,-6.8263,13.4442,0.15649047619047618,66.69245567375886,21.12,98.38,7.029885385005065,106.09700000000001,SECPRE
BLAN,13,NA,2019,NA,NA,6.306252777777778,-3.1357,19.753,0.1328150462962963,61.25174007936508,15.75,97.45,7.773579365079366,0.496,SECPRE
BLAN,14,NA,2019,NA,NA,8.5582675,-3.5846,21.5457,0.11403333333333332,66.17322722567287,17.68,98.39,6.1430551242236024,17.852,SECPRE
BLAN,15,NA,2019,NA,NA,14.826427083333334,3.3065,26.6648,0.13164613095238095,75.03322593167702,22.51,98.77,6.325339026915114,37.184999999999995,SECPRE
BLAN,16,NA,2019,NA,NA,15.233464583333333,3.2853,23.212,0.07068511904761905,72.06800595238096,29.06,98.45,3.3767559523809525,114.52199999999999,SECPRE
BLAN,18,NA,2019,NA,NA,15.317088392857142,1.955,26.1625,0.05978035714285714,80.88762432455252,31.77,98.8,4.21150561465721,49.083999999999996,SECPRE
BLAN,19,NA,2019,NA,NA,16.727395833333333,9.3074,24.3794,0.037020833333333336,82.63544100851723,28.5,98.82,3.3766716511807977,74.866,SECPRE
BLAN,21,NA,2019,NA,NA,18.708881845238096,7.2748,27.1674,0.06369940476190476,71.11973214285715,30.2,98.58,5.954255952380953,4.462,SECPRE
BLAN,22,NA,2019,NA,NA,20.085723511904764,14.1262,27.7141,0.05393363095238095,79.11619047619048,37.42,98.64,4.9825,33.714999999999996,SECPRE
BLAN,24,NA,2019,NA,NA,16.864233333333335,8.2039,23.4172,0.043221130952380955,77.35162798194713,30.8,100.85,5.69584444367689,38.183,SECPRE
BLAN,25,NA,2019,NA,NA,21.098527976190475,13.4624,27.9055,0.06379672619047619,77.66652056277056,33.37,100.89,7.244891774891775,15.369,SECPRE
BLAN,28,NA,2019,NA,NA,21.95061130952381,15.8131,27.8866,0.038163690476190476,89.64124478826095,37.53,101.44,7.868195980267474,67.427,SECPRE
BLAN,30,NA,2019,NA,NA,20.752181845238095,12.6853,30.9424,0.06048720238095238,90.49940976202599,42.39,101.55,9.424799099619625,73.375,SECPRE
BLAN,31,NA,2019,NA,NA,22.094716666666667,15.4081,29.6137,0.06348541666666667,91.21614971372023,47.72,101.49,7.800031317132838,7.437,SECPRE
BLAN,33,NA,2019,NA,NA,21.888738392857142,12.0694,31.5768,0.04748809523809523,92.11654127426344,35.45,101.58,5.32965472382974,103.121,SECPRE
BLAN,34,NA,2019,NA,NA,21.955030654761902,13.6048,30.1109,0.05612678571428571,93.48551105839326,48.35,101.66,5.41904449375999,49.083,SECPRE
BLAN,36,NA,2019,NA,NA,20.560211904761903,15.5758,31.3402,0.05700267857142857,89.01235163092721,41.1,102,4.704995658411356,22.31,SECPRE
BLAN,37,NA,2019,NA,NA,20.816243154761906,12.7529,32.2676,0.08085327380952381,88.93249575564114,40.01,101.91,4.12457699996434,7.933,SECPRE
BLAN,39,NA,2019,NA,NA,19.76440595238095,8.3171,32.2151,0.09832202380952382,79.35610884432404,27.24,102,4.4726277752081405,1.488,SECPRE
BLAN,40,NA,2019,NA,NA,20.669901785714288,3.7641,33.2347,0.06566428571428572,81.33004958482006,31.05,101.83,2.8649502224571606,3.472,SECPRE
BLAN,41,NA,2019,NA,NA,14.04539375,5.5346,23.6258,0.05066964285714286,86.70935355365246,23.25,101.91,3.239536341677646,41.153,SECPRE
BLAN,42,NA,2019,NA,NA,10.03762619047619,-0.358,21.3618,0.09050535714285714,77.86887582044844,25.56,101.91,4.21862084820052,28.755000000000003,SECPRE
BLAN,43,NA,2019,NA,NA,11.227920238095237,0.3985,18.7483,0.050216369047619044,87.42720348222545,28.41,101.96,3.115771342076846,42.143,SECPRE
BLAN,44,NA,2019,NA,NA,12.037412202380953,-3.1935,23.4458,0.07531428571428571,84.36004850482689,36.6,101.85,2.635441634993624,63.463,SECPRE
BLAN,45,NA,2019,NA,NA,5.22458630952381,-7.9436,17.5801,0.10210982142857143,74.41863095238095,25.57,101.8,4.387291666666666,8.428,SECPRE
BLAN,46,NA,2019,NA,NA,2.6084511904761905,-7.737,20.2557,0.09195297619047618,71.00598214285714,24.74,101.75,4.465505952380952,3.968,SECPRE
BLAN,47,NA,2019,NA,NA,4.278207440476191,-5.7036,13.057,0.06487410714285714,77.65192857142857,40.22,101.65,2.315295634920635,2.48,SECPRE
BLAN,48,NA,2019,NA,NA,5.3983744047619044,-2.964,17.5781,0.10229315476190476,72.48901785714285,23.8,101.56,5.046598910840932,19.832,SECPRE
BLAN,49,NA,2019,NA,NA,3.1562535714285715,-6.0032,10.9428,0.07582886904761905,78.14275595350182,36.42,101.7,2.9360399040983496,20.823,SECPRE
BLAN,50,NA,2019,NA,NA,1.5509389285714286,-8.3326,12.7122,0.05866553571428571,84.86027843765964,27.43,101.84,2.7742049017235355,0,SECPRE
BLAN,51,NA,2019,NA,NA,-0.6097238095238096,-10.2374,11.5102,0.05322113095238095,77.89097711065102,26.26,101.54,2.771373936047849,0,SECPRE
BLAN,52,NA,2019,NA,NA,1.1157539208074534,-9.0412,17.3686,0.1161544513457557,83.27557065217391,36.93,101.58,1.9124120082815736,0,SECPRE
BLAN,1,NA,2020,NA,NA,5.416933333333334,-6.2532,14.8512,0.05975625,80.5363888888889,27.78,101.88,3.3637094907407405,0,SECPRE
BLAN,2,NA,2020,NA,NA,2.6587392857142857,-9.8179,19.331,0.09630922619047619,75.88970238095239,22.42,100.97,4.001190476190477,0,SECPRE
BLAN,3,NA,2020,NA,NA,5.238064880952381,-7.2748,19.0458,0.06075238095238095,79.10043546461138,32.44,101.76,2.958949793747286,0,SECPRE
BLAN,4,NA,2020,NA,NA,-1.4785604166666668,-11.7593,9.1113,0.06635386904761904,77.07844708733296,28.87,101.76,3.2046143892339543,0,SECPRE
BLAN,5,NA,2020,NA,NA,1.9388,-7.5773,11.1502,0.07999910714285714,74.1977380952381,38.19,101.1,2.5547916666666666,3.451,SECPRE
BLAN,6,NA,2020,NA,NA,7.055627678571429,-3.0822,21.5014,0.1440014880952381,74.18933402906617,20.59,101.86,4.1488474025974025,33.523,SECPRE
BLAN,7,NA,2020,NA,NA,3.5098127976190474,-12.1636,12.2185,0.06871488095238096,77.4354974489796,33,101.55,3.628371598639456,17.747999999999998,SECPRE
BLAN,8,NA,2020,NA,NA,2.339414880952381,-10.1192,16.9236,0.10964345238095238,60.76008928571429,9.46,101.25,4.610535714285715,0,SECPRE
BLAN,9,NA,2020,NA,NA,3.8623788690476193,-10.2021,16.7029,0.11864642857142857,66.77889880952381,9.44,101.41,3.030059523809524,16.268,SECPRE
BLAN,10,NA,2020,NA,NA,6.233669345238096,-7.4979,20.6348,0.19035892857142855,61.530928571428575,16.22,101.71,5.735081349206349,5.9159999999999995,SECPRE
BLAN,11,NA,2020,NA,NA,9.669732142857143,-6.6318,25.3155,0.20430892857142857,63.33964032421479,6.38,101.75,6.173867781155015,6.902,SECPRE
BLAN,12,NA,2020,NA,NA,9.720029464285714,-4.1279,29.8681,0.10928333333333333,74.2512145390071,29.23,101.57,2.399600430597771,18.733,SECPRE
